"identifier","name","thumbnail","description","mimetype","url","media","agegroup","domain","curriculargoal","competencies","language","category","sourceorg","audience","keywords","status","learningoutcomes","createdon","lastupdatedon"
"do_31373480267002675214003","अक्षर ई","https://obj.diksha.gov.in/ntp-content-production/content/do_31373480267002675214003/artifact/do_31383883450784972811671_1689310853275_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480267002675214003/akssr-ii.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480267002675214003/akssr-ii.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373480448119603214009","अक्षर उ","https://obj.diksha.gov.in/ntp-content-production/content/do_31373480448119603214009/artifact/do_31383883555024896011672_1689310980666_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480448119603214009/akssr-u.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480448119603214009/akssr-u.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373480361148416017497","अक्षर ऊ","https://obj.diksha.gov.in/ntp-content-production/content/do_31373480361148416017497/artifact/do_31383883673151078411454_1689311125148_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480361148416017497/akssr-uu.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480361148416017497/akssr-uu.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373480520663040014011","अक्षर ए","https://obj.diksha.gov.in/ntp-content-production/content/do_31373480520663040014011/artifact/do_31383883906631270411458_1689311410355_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480520663040014011/akssr-e.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480520663040014011/akssr-e.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373480583448985617501","अक्षर ऐ","https://obj.diksha.gov.in/ntp-content-production/content/do_31373480583448985617501/artifact/do_31383887486390272011721_1689315780674_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480583448985617501/akssr-ai.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480583448985617501/akssr-ai.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373480650285875217503","अक्षर ओ","https://obj.diksha.gov.in/ntp-content-production/content/do_31373480650285875217503/artifact/do_31383887558599475211722_1689315868634_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480650285875217503/akssr-o.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480650285875217503/akssr-o.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373480723314278414016","अक्षर औ","https://obj.diksha.gov.in/ntp-content-production/content/do_31373480723314278414016/artifact/do_31383887652582195211763_1689315983322_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480723314278414016/akssr-au.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480723314278414016/akssr-au.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373481022979276817506","अक्षर अं","https://obj.diksha.gov.in/ntp-content-production/content/do_31373481022979276817506/artifact/do_31383887742041292811565_1689316092596_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481022979276817506/akssr-an.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481022979276817506/akssr-an.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373481167293644814022","अक्षर अ:","https://obj.diksha.gov.in/ntp-content-production/content/do_31373481167293644814022/artifact/do_31383887824594534411566_1689316193539_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481167293644814022/akssr-a_.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481167293644814022/akssr-a_.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373481313198899217512","अक्षर क","https://obj.diksha.gov.in/ntp-content-production/content/do_31373481313198899217512/artifact/do_31383887929842892811766_1689316322205_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481313198899217512/akssr-k.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481313198899217512/akssr-k.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373481394359500814025","अक्षर ख","https://obj.diksha.gov.in/ntp-content-production/content/do_31373481394359500814025/artifact/do_31383887984646553611567_1689316388867_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481394359500814025/akssr-kh.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481394359500814025/akssr-kh.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373481472938803217513","अक्षर ग","https://obj.diksha.gov.in/ntp-content-production/content/do_31373481472938803217513/artifact/do_31383888062885888011769_1689316483733_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481472938803217513/akssr-g.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481472938803217513/akssr-g.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373481538392064017514","अक्षर घ","https://obj.diksha.gov.in/ntp-content-production/content/do_31373481538392064017514/artifact/do_31383888174431436811771_1689316620411_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481538392064017514/akssr-gh.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481538392064017514/akssr-gh.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373481615459942417517","अक्षर ङ","https://obj.diksha.gov.in/ntp-content-production/content/do_31373481615459942417517/artifact/do_31383888271615590411773_1689316738745_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481615459942417517/akssr-ng.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481615459942417517/akssr-ng.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373481681601331217520","अक्षर च","https://obj.diksha.gov.in/ntp-content-production/content/do_31373481681601331217520/artifact/do_31383894301522329611598_1689324099889_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481681601331217520/akssr-c.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481681601331217520/akssr-c.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373481744825548817523","अक्षर छ","https://obj.diksha.gov.in/ntp-content-production/content/do_31373481744825548817523/artifact/do_31383894419011174411778_1689324243265_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481744825548817523/akssr-ch.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481744825548817523/akssr-ch.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373481806080409614031","अक्षर ज","https://obj.diksha.gov.in/ntp-content-production/content/do_31373481806080409614031/artifact/do_31383894492567142411599_1689324332782_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481806080409614031/akssr-j.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481806080409614031/akssr-j.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373481905029120017527","अक्षर झ","https://obj.diksha.gov.in/ntp-content-production/content/do_31373481905029120017527/artifact/do_31383894599909376011779_1689324463518_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481905029120017527/akssr-jh.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481905029120017527/akssr-jh.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373481975146905617528","अक्षर ञ","https://obj.diksha.gov.in/ntp-content-production/content/do_31373481975146905617528/artifact/do_31383895364838195211600_1689325398653_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481975146905617528/akssr-ny.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481975146905617528/akssr-ny.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373482046725324817530","अक्षर ट","https://obj.diksha.gov.in/ntp-content-production/content/do_31373482046725324817530/artifact/do_31383895485625139211780_1689325544541_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482046725324817530/akssr-tt.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482046725324817530/akssr-tt.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373482107517337617532","अक्षर  ठ","https://obj.diksha.gov.in/ntp-content-production/content/do_31373482107517337617532/artifact/do_31383895650023833611601_1689325747954_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482107517337617532/akssr-tth.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482107517337617532/akssr-tth.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373482168129945614035","अक्षर ड","https://obj.diksha.gov.in/ntp-content-production/content/do_31373482168129945614035/artifact/do_31383896005544345611602_1689326184011_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482168129945614035/akssr-dd.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482168129945614035/akssr-dd.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373482232620646414036","अक्षर ढ","https://obj.diksha.gov.in/ntp-content-production/content/do_31373482232620646414036/artifact/do_31383896280965939211781_1689326518428_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482232620646414036/akssr-ddh.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482232620646414036/akssr-ddh.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373482290734694417537","अक्षर ण","https://obj.diksha.gov.in/ntp-content-production/content/do_31373482290734694417537/artifact/do_313840953419825152118_1689569509863_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482290734694417537/akssr-nn.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482290734694417537/akssr-nn.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373482357370880014038","अक्षर  त","https://obj.diksha.gov.in/ntp-content-production/content/do_31373482357370880014038/artifact/do_313840958040662016167_1689570073989_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482357370880014038/akssr-t.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482357370880014038/akssr-t.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373482420930969617541","अक्षर  थ","https://obj.diksha.gov.in/ntp-content-production/content/do_31373482420930969617541/artifact/do_313840959714623488178_1689570278087_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482420930969617541/akssr-th.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482420930969617541/akssr-th.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373482478614118414042","अक्षर  द","https://obj.diksha.gov.in/ntp-content-production/content/do_31373482478614118414042/artifact/do_313840960520060928158_1689570376230_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482478614118414042/akssr-d.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482478614118414042/akssr-d.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373482534934118417543","अक्षर  ध","https://obj.diksha.gov.in/ntp-content-production/content/do_31373482534934118417543/artifact/do_313840961413095424162_1689570485164_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482534934118417543/akssr-dh.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482534934118417543/akssr-dh.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373482712902860814046","अक्षर  न","https://obj.diksha.gov.in/ntp-content-production/content/do_31373482712902860814046/artifact/do_313840962235523072164_1689570585605_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482712902860814046/akssr-n.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482712902860814046/akssr-n.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
